year mo dy flow_cfs
1994 06 29 3040
1994 06 30 2782
1994 07 01 3007
1994 07 02 2938
1994 07 03 3031
1994 07 04 2303
1994 07 05 2211
1994 07 06 2033
1994 07 07 2028
1994 07 08 1939
1994 07 09 1849
1994 07 10 1664
1994 07 11 1572
1994 07 12 1838
1994 07 13 1475
1994 07 14 1476
1994 07 15 1115
1994 07 16 1750
1994 07 17 1389
1994 07 18 1027
1994 07 19 1206
1994 07 20 1209
1994 07 21 1121
1994 07 22 1117
1994 07 23 1038
1994 07 24 1021
1994 07 25 1377
1994 07 26 929
1994 07 27 932
1994 07 28 662
1994 07 29 1010
1994 07 30 901
1994 07 31 814
1994 08 01 786
1994 08 02 779
1994 08 03 1150
1994 08 04 692
1994 08 05 739
1994 08 06 572
1994 08 07 627
1994 08 08 475
1994 08 09 767
1994 08 10 565
1994 08 11 534
1994 08 12 604
1994 08 13 845
1994 08 14 522
1994 08 15 361
1994 08 16 602
1994 08 17 431
1994 08 18 562
1994 08 19 470
1994 08 20 500
1994 08 21 560
1994 08 22 419
1994 08 23 287
1994 08 24 378
1994 08 25 468
1994 08 26 629
1994 08 27 276
1994 08 28 488
1994 08 29 195
1994 08 30 649
1994 08 31 376
1994 09 01 406
1994 09 02 366
1994 09 03 789
1994 09 04 699
1994 09 05 407
1994 09 06 598
1994 09 07 275
1994 09 08 678
1994 09 09 396
1994 09 10 284
1994 09 11 400
1994 09 12 592
1994 09 13 687
1994 09 14 259
1994 09 15 602
1994 09 16 556
1994 09 17 586
1994 09 18 434
1994 09 19 417
1994 09 20 543
1994 09 21 477
1994 09 22 477
1994 09 23 477
1994 09 24 437
1994 09 25 477
1994 09 26 326
1994 09 27 563
1994 09 28 412
1994 09 29 598
1994 09 30 442
1994 10 01 417
1994 10 02 759
1994 10 03 303
1994 10 04 616
1994 10 05 460
1994 10 06 397
1994 10 07 323
1994 10 08 427
1994 10 09 343
1994 10 10 227
1994 10 11 1096
1994 10 12 470
1994 10 13 545
1994 10 14 555
1994 10 15 707
1994 10 16 404
1994 10 17 404
1994 10 18 605
1994 10 19 454
1994 10 20 494
1994 10 21 1053
1994 10 22 488
1994 10 23 478
1994 10 24 725
1994 10 25 256
1994 10 26 746
1994 10 27 2411
1994 10 28 1609
1994 10 29 843
1994 10 30 952
1994 10 31 2347
1994 11 01 1373
1994 11 02 1225
1994 11 03 912
1994 11 04 1073
1994 11 05 1073
1994 11 06 971
1994 11 07 537
1994 11 08 567
1994 11 09 365
1994 11 10 774
1994 11 11 885
1994 11 12 837
1994 11 13 513
1994 11 14 798
1994 11 15 180
1994 11 16 915
1994 11 17 683
1994 11 18 797
1994 11 19 486
1994 11 20 701
1994 11 21 508
1994 11 22 432
1994 11 23 454
1994 11 24 382
1994 11 25 751
1994 11 26 633
1994 11 27 673
1994 11 28 428
1994 11 29 761
1994 11 30 1779
1994 12 01 1154
1994 12 02 1241
1994 12 03 450
1994 12 04 576
1994 12 05 412
1994 12 06 316
1994 12 07 853
1994 12 08 1252
1994 12 09 496
1994 12 10 636
1994 12 11 809
1994 12 12 389
1994 12 13 612
1994 12 14 759
1994 12 15 779
1994 12 16 759
1994 12 17 749
1994 12 18 1189
1994 12 19 816
1994 12 20 629
1994 12 21 869
1994 12 22 532
1994 12 23 552
1994 12 24 505
1994 12 25 736
1994 12 26 1072
1994 12 27 1109
1994 12 28 1773
1994 12 29 749
1994 12 30 706
1994 12 31 736
1995 01 01 492
1995 01 02 302
1995 01 03 395
1995 01 04 468
1995 01 05 228
1995 01 06 585
1995 01 07 732
1995 01 08 672
1995 01 09 1453
1995 01 10 1433
1995 01 11 1750
1995 01 12 1383
1995 01 13 1416
1995 01 14 1510
1995 01 15 1290
1995 01 16 1133
1995 01 17 1246
1995 01 18 1076
1995 01 19 886
1995 01 20 819
1995 01 21 752
1995 01 22 569
1995 01 23 586
1995 01 24 605
1995 01 25 645
1995 01 26 761
1995 01 27 832
1995 01 28 773
1995 01 29 566
1995 01 30 1118
1995 01 31 2150
1995 02 01 1943
1995 02 02 2971
1995 02 03 2274
1995 02 04 2009
1995 02 05 1847
1995 02 06 1611
1995 02 07 1669
1995 02 08 1544
1995 02 09 1380
1995 02 10 1333
1995 02 11 1093
1995 02 12 640
1995 02 13 841
1995 02 14 1100
1995 02 15 1019
1995 02 16 1099
1995 02 17 1583
1995 02 18 1700
1995 02 19 2326
1995 02 20 3836
1995 02 21 6119
1995 02 22 6352
1995 02 23 5388
1995 02 24 4335
1995 02 25 5017
1995 02 26 5090
1995 02 27 4136
1995 02 28 3481
1995 03 01 2981
1995 03 02 2541
1995 03 03 2614
1995 03 04 2172
1995 03 05 2393
1995 03 06 2028
1995 03 07 1970
1995 03 08 2059
1995 03 09 2577
1995 03 10 2484
1995 03 11 2598
1995 03 12 2890
1995 03 13 2596
1995 03 14 3084
1995 03 15 2842
1995 03 16 3004
1995 03 17 2928
1995 03 18 3085
1995 03 19 3006
1995 03 20 2850
1995 03 21 2923
1995 03 22 2841
1995 03 23 2921
1995 03 24 2529
1995 03 25 2146
1995 03 26 2146
1995 03 27 2067
1995 03 28 1990
1995 03 29 1912
1995 03 30 1837
1995 03 31 1770
1995 04 01 2243
1995 04 02 1930
1995 04 03 2009
1995 04 04 2067
1995 04 05 2290
1995 04 06 2839
1995 04 07 3154
1995 04 08 3227
1995 04 09 3148
1995 04 10 2927
1995 04 11 3131
1995 04 12 2745
1995 04 13 3359
1995 04 14 3572
1995 04 15 3273
1995 04 16 3192
1995 04 17 3029
1995 04 18 2946
1995 04 19 2947
1995 04 20 3187
1995 04 21 2863
1995 04 22 2540
1995 04 23 3347
1995 04 24 2702
1995 04 25 3184
1995 04 26 3266
1995 04 27 3185
1995 04 28 3098
1995 04 29 2857
1995 04 30 2941
1995 05 01 3002
1995 05 02 2917
1995 05 03 3419
1995 05 04 3853
1995 05 05 4009
1995 05 06 5006
1995 05 07 5839
1995 05 08 6172
1995 05 09 6418
1995 05 10 7029
1995 05 11 8865
1995 05 12 10654
1995 05 13 8762
1995 05 14 7981
1995 05 15 7123
1995 05 16 10393
1995 05 17 13214
1995 05 18 13966
1995 05 19 13149
1995 05 20 11327
1995 05 21 11895
1995 05 22 11642
1995 05 23 10971
1995 05 24 10306
1995 05 25 10012
1995 05 26 8955
1995 05 27 8082
1995 05 28 7891
1995 05 29 10872
1995 05 30 13000
1995 05 31 16885
1995 06 01 17507
1995 06 02 16498
1995 06 03 17611
1995 06 04 17604
1995 06 05 15483
1995 06 06 23271
1995 06 07 13573
1995 06 08 8900
1995 06 09 8468
1995 06 10 7721
1995 06 11 8257
1995 06 12 8792
1995 06 13 10279
1995 06 14 11126
1995 06 15 11865
1995 06 16 11158
1995 06 17 11807
1995 06 18 10191
1995 06 19 10721
1995 06 20 11130
1995 06 21 9909
1995 06 22 8916
1995 06 23 8124
1995 06 24 8008
1995 06 25 8005
1995 06 26 8112
1995 06 27 7999
1995 06 28 7251
1995 06 29 5740
1995 06 30 5611
1995 07 01 5514
1995 07 02 5848
1995 07 03 6902
1995 07 04 9251
1995 07 05 7276
1995 07 06 7963
1995 07 07 5760
1995 07 08 5404
1995 07 09 5514
1995 07 10 4235
1995 07 11 4693
1995 07 12 4261
1995 07 13 3580
1995 07 14 3934
1995 07 15 3343
1995 07 16 3342
1995 07 17 2869
1995 07 18 2750
1995 07 19 2511
1995 07 20 2627
1995 07 21 3552
1995 07 22 3929
1995 07 23 2561
1995 07 24 2299
1995 07 25 1806
1995 07 26 1137
1995 07 27 1766
1995 07 28 3026
1995 07 29 1489
1995 07 30 2070
1995 07 31 1479
1995 08 01 1559
1995 08 02 785
1995 08 03 923
1995 08 04 271
1995 08 05 339
1995 08 06 1613
1995 08 07 2193
1995 08 08 983
1995 08 09 1223
1995 08 10 1324
1995 08 11 1269
1995 08 12 1173
1995 08 13 1173
1995 08 14 1209
1995 08 15 1541
1995 08 16 1298
1995 08 17 2005
1995 08 18 1422
1995 08 19 1161
1995 08 20 915
1995 08 21 1239
1995 08 22 921
1995 08 23 1353
1995 08 24 1004
1995 08 25 823
1995 08 26 973
1995 08 27 857
1995 08 28 837
1995 08 29 933
1995 08 30 861
1995 08 31 793
1995 09 01 573
1995 09 02 733
1995 09 03 491
1995 09 04 1187
1995 09 05 703
1995 09 06 698
1995 09 07 780
1995 09 08 896
1995 09 09 896
1995 09 10 612
1995 09 11 654
1995 09 12 989
1995 09 13 715
1995 09 14 820
1995 09 15 347
1995 09 16 684
1995 09 17 694
1995 09 18 700
1995 09 19 754
1995 09 20 734
1995 09 21 377
1995 09 22 493
1995 09 23 860
1995 09 24 513
1995 09 25 473
1995 09 26 628
1995 09 27 714
1995 09 28 387
1995 09 29 1082
1995 09 30 1102
1995 10 01 972
1995 10 02 524
1995 10 03 1614
1995 10 04 1424
1995 10 05 870
1995 10 06 1914
1995 10 07 996
1995 10 08 1006
1995 10 09 658
1995 10 10 1722
1995 10 11 2687
1995 10 12 3786
1995 10 13 2951
1995 10 14 2122
1995 10 15 2246
1995 10 16 2507
1995 10 17 3107
1995 10 18 4005
1995 10 19 3421
1995 10 20 2492
1995 10 21 2737
1995 10 22 2166
1995 10 23 2280
1995 10 24 1931
1995 10 25 2445
1995 10 26 2532
1995 10 27 1932
1995 10 28 1937
1995 10 29 1699
1995 10 30 1353
1995 10 31 325
1995 11 01 1185
1995 11 02 1148
1995 11 03 1172
1995 11 04 1186
1995 11 05 1180
1995 11 06 1286
1995 11 07 1562
1995 11 08 3524
1995 11 09 3572
1995 11 10 2744
1995 11 11 3460
1995 11 12 2495
1995 11 13 2639
1995 11 14 3627
1995 11 15 4326
1995 11 16 5749
1995 11 17 6450
1995 11 18 6575
1995 11 19 5408
1995 11 20 4935
1995 11 21 4096
1995 11 22 4324
1995 11 23 4224
1995 11 24 5736
1995 11 25 9806
1995 11 26 8991
1995 11 27 7626
1995 11 28 7109
1995 11 29 8415
1995 11 30 12463
1995 12 01 12173
1995 12 02 9093
1995 12 03 7561
1995 12 04 6380
1995 12 05 5435
1995 12 06 4304
1995 12 07 3912
1995 12 08 3264
1995 12 09 3037
1995 12 10 3274
1995 12 11 5697
1995 12 12 4713
1995 12 13 5077
1995 12 14 4949
1995 12 15 4315
1995 12 16 4079
1995 12 17 3961
1995 12 18 2779
1995 12 19 2924
1995 12 20 2844
1995 12 21 3055
1995 12 22 2562
1995 12 23 2310
1995 12 24 2079
1995 12 25 1804
1995 12 26 1700
1995 12 27 1820
1995 12 28 1628
1995 12 29 1502
1995 12 30 2764
1995 12 31 1996
1996 01 01 2092
1996 01 02 2387
1996 01 03 2920
1996 01 04 968
1996 01 05 1286
1996 01 06 1912
1996 01 07 2008
1996 01 08 2496
1996 01 09 2008
1996 01 10 1914
1996 01 11 1533
1996 01 12 2350
1996 01 13 1482
1996 01 14 2833
1996 01 15 2914
1996 01 16 2527
1996 01 17 1366
1996 01 18 1803
1996 01 19 1625
1996 01 20 2431
1996 01 21 1388
1996 01 22 1609
1996 01 23 1499
1996 01 24 1166
1996 01 25 1413
1996 01 26 1201
1996 01 27 1519
1996 01 28 778
1996 01 29 713
1996 01 30 971
1996 01 31 881
1996 02 01 178
1996 02 02 389
1996 02 03 178
1996 02 04 178
1996 02 05 1575
1996 02 06 2194
1996 02 07 2325
1996 02 08 4342
1996 02 09 8466
1996 02 10 6973
1996 02 11 5046
1996 02 12 4520
1996 02 13 4324
1996 02 14 4321
1996 02 15 3574
1996 02 16 3209
1996 02 17 3564
1996 02 18 4201
1996 02 19 3531
1996 02 20 3721
1996 02 21 2683
1996 02 22 2906
1996 02 23 2764
1996 02 24 3152
1996 02 25 2297
1996 02 26 1671
1996 02 27 1651
1996 02 28 2032
1996 02 29 1972
1996 03 01 2142
1996 03 02 1921
1996 03 03 1770
1996 03 04 1800
1996 03 05 1982
1996 03 06 1297
1996 03 07 1437
1996 03 08 1494
1996 03 09 2529
1996 03 10 2429
1996 03 11 1950
1996 03 12 2671
1996 03 13 1965
1996 03 14 2244
1996 03 15 2910
1996 03 16 1569
1996 03 17 2492
1996 03 18 2915
1996 03 19 2280
1996 03 20 2380
1996 03 21 2225
1996 03 22 2744
1996 03 23 2658
1996 03 24 2158
1996 03 25 2634
1996 03 26 2342
1996 03 27 2487
1996 03 28 1815
1996 03 29 3106
1996 03 30 2764
1996 03 31 2182
1996 04 01 2875
1996 04 02 2405
1996 04 03 2291
1996 04 04 1948
1996 04 05 2012
1996 04 06 2532
1996 04 07 3096
1996 04 08 4943
1996 04 09 7591
1996 04 10 12124
1996 04 11 12321
1996 04 12 10990
1996 04 13 8681
1996 04 14 7464
1996 04 15 7012
1996 04 16 6855
1996 04 17 8142
1996 04 18 7583
1996 04 19 6730
1996 04 20 6523
1996 04 21 5807
1996 04 22 5348
1996 04 23 7336
1996 04 24 12199
1996 04 25 12151
1996 04 26 9622
1996 04 27 8180
1996 04 28 7269
1996 04 29 6318
1996 04 30 6376
1996 05 01 6501
1996 05 02 5630
1996 05 03 5403
1996 05 04 6253
1996 05 05 3579
1996 05 06 4838
1996 05 07 4657
1996 05 08 4315
1996 05 09 4324
1996 05 10 3755
1996 05 11 4037
1996 05 12 4345
1996 05 13 6157
1996 05 14 13373
1996 05 15 19864
1996 05 16 19441
1996 05 17 17576
1996 05 18 20373
1996 05 19 18195
1996 05 20 15882
1996 05 21 13323
1996 05 22 12407
1996 05 23 13479
1996 05 24 11941
1996 05 25 11699
1996 05 26 12909
1996 05 27 15676
1996 05 28 19180
1996 05 29 20053
1996 05 30 18093
1996 05 31 15542
1996 06 01 14171
1996 06 02 14428
1996 06 03 17791
1996 06 04 24026
1996 06 05 26242
1996 06 06 20634
1996 06 07 20195
1996 06 08 25777
1996 06 09 29219
1996 06 10 24662
1996 06 11 20924
1996 06 12 19837
1996 06 13 18031
1996 06 14 18146
1996 06 15 18342
1996 06 16 18365
1996 06 17 20056
1996 06 18 17847
1996 06 19 12982
1996 06 20 10665
1996 06 21 8876
1996 06 22 11078
1996 06 23 11717
1996 06 24 11511
1996 06 25 11982
1996 06 26 10636
1996 06 27 12626
1996 06 28 12740
1996 06 29 11016
1996 06 30 10536
1996 07 01 10053
1996 07 02 10980
1996 07 03 10632
1996 07 04 10387
1996 07 05 9569
1996 07 06 8285
1996 07 07 6672
1996 07 08 6195
1996 07 09 6078
1996 07 10 5250
1996 07 11 5527
1996 07 12 4960
1996 07 13 4366
1996 07 14 4247
1996 07 15 4126
1996 07 16 3647
1996 07 17 3691
1996 07 18 3452
1996 07 19 2747
1996 07 20 3228
1996 07 21 2161
1996 07 22 2676
1996 07 23 2206
1996 07 24 2310
1996 07 25 2184
1996 07 26 2182
1996 07 27 2054
1996 07 28 1815
1996 07 29 2544
1996 07 30 3372
1996 07 31 1486
1996 08 01 2221
1996 08 02 1616
1996 08 03 2420
1996 08 04 2460
1996 08 05 2745
1996 08 06 2026
1996 08 07 1829
1996 08 08 1819
1996 08 09 1798
1996 08 10 1581
1996 08 11 1478
1996 08 12 1245
1996 08 13 1387
1996 08 14 1455
1996 08 15 1832
1996 08 16 1142
1996 08 17 921
1996 08 18 1365
1996 08 19 1115
1996 08 20 930
1996 08 21 1123
1996 08 22 1011
1996 08 23 1001
1996 08 24 1077
1996 08 25 1092
1996 08 26 946
1996 08 27 1098
1996 08 28 1563
1996 08 29 1444
1996 08 30 770
1996 08 31 336
1996 09 01 1778
1996 09 02 1122
1996 09 03 850
1996 09 04 1316
1996 09 05 1200
1996 09 06 1200
1996 09 07 872
1996 09 08 1084
1996 09 09 590
1996 09 10 1059
1996 09 11 686
1996 09 12 1009
1996 09 13 122
1996 09 14 1231
1996 09 15 898
1996 09 16 787
1996 09 17 1231
1996 09 18 1352
1996 09 19 1120
1996 09 20 1231
1996 09 21 1896
1996 09 22 1342
1996 09 23 1231
1996 09 24 898
1996 09 25 898
1996 09 26 888
1996 09 27 980
1996 09 28 1091
1996 09 29 889
1996 09 30 1060
1996 10 01 1156
1996 10 02 944
1996 10 03 939
1996 10 04 1430
1996 10 05 1237
1996 10 06 1111
1996 10 07 783
1996 10 08 1069
1996 10 09 848
1996 10 10 964
1996 10 11 318
1996 10 12 762
1996 10 13 974
1996 10 14 1493
1996 10 15 974
1996 10 16 1175
1996 10 17 646
1996 10 18 1599
1996 10 19 1519
1996 10 20 905
1996 10 21 895
1996 10 22 694
1996 10 23 1223
1996 10 24 1213
1996 10 25 789
1996 10 26 789
1996 10 27 684
1996 10 28 1051
1996 10 29 1251
1996 10 30 925
1996 10 31 704
1996 11 01 1011
1996 11 02 905
1996 11 03 588
1996 11 04 1329
1996 11 05 789
1996 11 06 1223
1996 11 07 1127
1996 11 08 925
1996 11 09 608
1996 11 10 608
1996 11 11 1031
1996 11 12 502
1996 11 13 925
1996 11 14 925
1996 11 15 1025
1996 11 16 424
1996 11 17 1387
1996 11 18 1493
1996 11 19 1537
1996 11 20 1459
1996 11 21 724
1996 11 22 564
1996 11 23 1139
1996 11 24 666
1996 11 25 1195
1996 11 26 848
1996 11 27 1599
1996 11 28 1489
1996 11 29 809
1996 11 30 1243
1996 12 01 1011
1996 12 02 1011
1996 12 03 694
1996 12 04 1011
1996 12 05 658
1996 12 06 1670
1996 12 07 1137
1996 12 08 1751
1996 12 09 1702
1996 12 10 1525
1996 12 11 1697
1996 12 12 1516
1996 12 13 1651
1996 12 14 852
1996 12 15 1065
1996 12 16 901
1996 12 17 253
1996 12 18 1068
1996 12 19 726
1996 12 20 1300
1996 12 21 624
1996 12 22 383
1996 12 23 1603
1996 12 24 1411
1996 12 25 549
1996 12 26 1220
1996 12 27 837
1996 12 28 1497
1996 12 29 1497
1996 12 30 1785
1996 12 31 2551
1997 01 01 3423
1997 01 02 2733
1997 01 03 3670
1997 01 04 2415
1997 01 05 2032
1997 01 06 1745
1997 01 07 2108
1997 01 08 1785
1997 01 09 1856
1997 01 10 1765
1997 01 11 1392
1997 01 12 818
1997 01 13 788
1997 01 14 1051
1997 01 15 971
1997 01 16 1031
1997 01 17 1702
1997 01 18 1778
1997 01 19 1510
1997 01 20 1243
1997 01 21 1758
1997 01 22 1223
1997 01 23 846
1997 01 24 1143
1997 01 25 1595
1997 01 26 1262
1997 01 27 846
1997 01 28 1062
1997 01 29 1302
1997 01 30 2303
1997 01 31 1304
1997 02 01 1395
1997 02 02 1546
1997 02 03 961
1997 02 04 1369
1997 02 05 736
1997 02 06 1354
1997 02 07 1086
1997 02 08 742
1997 02 09 1254
1997 02 10 1016
1997 02 11 881
1997 02 12 1430
1997 02 13 813
1997 02 14 1042
1997 02 15 1112
1997 02 16 971
1997 02 17 916
1997 02 18 1220
1997 02 19 1223
1997 02 20 1477
1997 02 21 993
1997 02 22 1127
1997 02 23 995
1997 02 24 924
1997 02 25 1061
1997 02 26 820
1997 02 27 1353
1997 02 28 733
1997 03 01 1013
1997 03 02 836
1997 03 03 796
1997 03 04 965
1997 03 05 990
1997 03 06 1305
1997 03 07 1137
1997 03 08 518
1997 03 09 1189
1997 03 10 908
1997 03 11 644
1997 03 12 738
1997 03 13 803
1997 03 14 460
1997 03 15 347
1997 03 16 2014
1997 03 17 1521
1997 03 18 1306
1997 03 19 1592
1997 03 20 3108
1997 03 21 4153
1997 03 22 3588
1997 03 23 3042
1997 03 24 3215
1997 03 25 2655
1997 03 26 3080
1997 03 27 4180
1997 03 28 4010
1997 03 29 3178
1997 03 30 3035
1997 03 31 2837
1997 04 01 2875
1997 04 02 2430
1997 04 03 2693
1997 04 04 2320
1997 04 05 2420
1997 04 06 1836
1997 04 07 2285
1997 04 08 2156
1997 04 09 1766
1997 04 10 1735
1997 04 11 1533
1997 04 12 1669
1997 04 13 1359
1997 04 14 1851
1997 04 15 1463
1997 04 16 2288
1997 04 17 2674
1997 04 18 4420
1997 04 19 5343
1997 04 20 8027
1997 04 21 9087
1997 04 22 8083
1997 04 23 7514
1997 04 24 6942
1997 04 25 7240
1997 04 26 7520
1997 04 27 10169
1997 04 28 11813
1997 04 29 10474
1997 04 30 9692
1997 05 01 9116
1997 05 02 8208
1997 05 03 7603
1997 05 04 9539
1997 05 05 9539
1997 05 06 10830
1997 05 07 11184
1997 05 08 11087
1997 05 09 10906
1997 05 10 14681
1997 05 11 18954
1997 05 12 21349
1997 05 13 24529
1997 05 14 29877
1997 05 15 33212
1997 05 16 38340
1997 05 17 42454
1997 05 18 35348
1997 05 19 24935
1997 05 20 21316
1997 05 21 22615
1997 05 22 20294
1997 05 23 21554
1997 05 24 25501
1997 05 25 26293
1997 05 26 22653
1997 05 27 19365
1997 05 28 19598
1997 05 29 20212
1997 05 30 24404
1997 05 31 29830
1997 06 01 34374
1997 06 02 29597
1997 06 03 24824
1997 06 04 24111
1997 06 05 31193
1997 06 06 28553
1997 06 07 24145
1997 06 08 24254
1997 06 09 22669
1997 06 10 23162
1997 06 11 25346
1997 06 12 27590
1997 06 13 24082
1997 06 14 22066
1997 06 15 22735
1997 06 16 23397
1997 06 17 20552
1997 06 18 19401
1997 06 19 18258
1997 06 20 14531
1997 06 21 11304
1997 06 22 11852
1997 06 23 10888
1997 06 24 11480
1997 06 25 10625
1997 06 26 9809
1997 06 27 10710
1997 06 28 9773
1997 06 29 10177
1997 06 30 9089
1997 07 01 8782
1997 07 02 8338
1997 07 03 7998
1997 07 04 7406
1997 07 05 8114
1997 07 06 7413
1997 07 07 7945
1997 07 08 7553
1997 07 09 7195
1997 07 10 6978
1997 07 11 6299
1997 07 12 5519
1997 07 13 4692
1997 07 14 4779
1997 07 15 4430
1997 07 16 4541
1997 07 17 4522
1997 07 18 4116
1997 07 19 4439
1997 07 20 3751
1997 07 21 4117
1997 07 22 3459
1997 07 23 3372
1997 07 24 2988
1997 07 25 2940
1997 07 26 2684
1997 07 27 2670
1997 07 28 2492
1997 07 29 2194
1997 07 30 2202
1997 07 31 2924
1997 08 01 2398
1997 08 02 1683
1997 08 03 2153
1997 08 04 2602
1997 08 05 1689
1997 08 06 2440
1997 08 07 1278
1997 08 08 3198
1997 08 09 766
1997 08 10 1638
1997 08 11 2010
1997 08 12 1832
1997 08 13 1325
1997 08 14 1395
1997 08 15 1669
1997 08 16 1702
1997 08 17 1948
1997 08 18 1653
1997 08 19 1386
1997 08 20 1577
1997 08 21 1293
1997 08 22 1601
1997 08 23 978
1997 08 24 2485
1997 08 25 1209
1997 08 26 1425
1997 08 27 1309
1997 08 28 930
1997 08 29 1416
1997 08 30 1298
1997 08 31 1167
1997 09 01 1298
1997 09 02 369
1997 09 03 2457
1997 09 04 1125
1997 09 05 671
1997 09 06 1924
1997 09 07 926
1997 09 08 1166
1997 09 09 1053
1997 09 10 902
1997 09 11 943
1997 09 12 1248
1997 09 13 805
1997 09 14 997
1997 09 15 1902
1997 09 16 2110
1997 09 17 1644
1997 09 18 2174
1997 09 19 1175
1997 09 20 1199
1997 09 21 1088
1997 09 22 1336
1997 09 23 983
1997 09 24 1084
1997 09 25 722
1997 09 26 1359
1997 09 27 1422
1997 09 28 968
1997 09 29 1469
1997 09 30 965
1997 10 01 1304
1997 10 02 1244
1997 10 03 871
1997 10 04 1715
1997 10 05 1831
1997 10 06 1109
1997 10 07 1531
1997 10 08 1553
1997 10 09 1210
1997 10 10 1073
1997 10 11 1732
1997 10 12 1203
1997 10 13 1107
1997 10 14 1039
1997 10 15 1142
1997 10 16 1490
1997 10 17 1056
1997 10 18 1278
1997 10 19 1076
1997 10 20 1182
1997 10 21 1368
1997 10 22 1005
1997 10 23 1111
1997 10 24 1216
1997 10 25 777
1997 10 26 847
1997 10 27 1366
1997 10 28 857
1997 10 29 1896
1997 10 30 2247
1997 10 31 3026
1997 11 01 2102
1997 11 02 1589
1997 11 03 1864
1997 11 04 1824
1997 11 05 1682
1997 11 06 1636
1997 11 07 1676
1997 11 08 1692
1997 11 09 1560
1997 11 10 1534
1997 11 11 1296
1997 11 12 1406
1997 11 13 1242
1997 11 14 1086
1997 11 15 1031
1997 11 16 616
1997 11 17 1648
1997 11 18 1461
1997 11 19 1681
1997 11 20 1645
1997 11 21 1535
1997 11 22 686
1997 11 23 1407
1997 11 24 1109
1997 11 25 792
1997 11 26 1109
1997 11 27 590
1997 11 28 1225
1997 11 29 802
1997 11 30 908
1997 12 01 738
1997 12 02 806
1997 12 03 542
1997 12 04 590
1997 12 05 526
1997 12 06 473
1997 12 07 423
1997 12 08 1191
1997 12 09 1068
1997 12 10 887
1997 12 11 877
1997 12 12 1078
1997 12 13 887
1997 12 14 887
1997 12 15 783
1997 12 16 2003
1997 12 17 1252
1997 12 18 975
1997 12 19 917
1997 12 20 302
1997 12 21 907
1997 12 22 873
1997 12 23 532
1997 12 24 303
1997 12 25 1321
1997 12 26 619
1997 12 27 605
1997 12 28 706
1997 12 29 1008
1997 12 30 1314
1997 12 31 1189
1998 01 01 1039
1998 01 02 709
1998 01 03 833
1998 01 04 846
1998 01 05 1441
1998 01 06 363
1998 01 07 716
1998 01 08 807
1998 01 09 676
1998 01 10 587
1998 01 11 491
1998 01 12 517
1998 01 13 756
1998 01 14 733
1998 01 15 730
1998 01 16 500
1998 01 17 1256
1998 01 18 843
1998 01 19 717
1998 01 20 1005
1998 01 21 440
1998 01 22 1015
1998 01 23 757
1998 01 24 500
1998 01 25 989
1998 01 26 883
1998 01 27 989
1998 01 28 626
1998 01 29 646
1998 01 30 676
1998 01 31 752
1998 02 01 746
1998 02 02 344
1998 02 03 558
1998 02 04 770
1998 02 05 694
1998 02 06 598
1998 02 07 598
1998 02 08 704
1998 02 09 846
1998 02 10 498
1998 02 11 644
1998 02 12 680
1998 02 13 750
1998 02 14 694
1998 02 15 734
1998 02 16 648
1998 02 17 474
1998 02 18 583
1998 02 19 628
1998 02 20 503
1998 02 21 836
1998 02 22 548
1998 02 23 644
1998 02 24 548
1998 02 25 493
1998 02 26 608
1998 02 27 618
1998 02 28 533
1998 03 01 523
1998 03 02 615
1998 03 03 1143
1998 03 04 463
1998 03 05 674
1998 03 06 417
1998 03 07 523
1998 03 08 417
1998 03 09 1002
1998 03 10 481
1998 03 11 638
1998 03 12 654
1998 03 13 563
1998 03 14 663
1998 03 15 835
1998 03 16 1010
1998 03 17 1096
1998 03 18 859
1998 03 19 859
1998 03 20 818
1998 03 21 817
1998 03 22 1715
1998 03 23 3637
1998 03 24 3988
1998 03 25 4217
1998 03 26 3849
1998 03 27 3037
1998 03 28 2791
1998 03 29 2749
1998 03 30 2361
1998 03 31 2149
1998 04 01 2150
1998 04 02 2513
1998 04 03 2966
1998 04 04 3176
1998 04 05 3266
1998 04 06 3081
1998 04 07 3381
1998 04 08 3084
1998 04 09 2903
1998 04 10 2693
1998 04 11 2891
1998 04 12 2695
1998 04 13 2504
1998 04 14 2409
1998 04 15 2503
1998 04 16 1734
1998 04 17 2499
1998 04 18 1926
1998 04 19 2119
1998 04 20 2214
1998 04 21 2505
1998 04 22 3654
1998 04 23 5253
1998 04 24 10426
1998 04 25 9392
1998 04 26 7560
1998 04 27 5928
1998 04 28 6694
1998 04 29 8241
1998 04 30 10379
1998 05 01 11276
1998 05 02 11470
1998 05 03 12988
1998 05 04 15218
